,section_id,s_node,e_node,length
32120,239769228,2475370390,2475370389,2
32121,239769229,2475354345,2475354344,2
32122,239769230,2475354344,2475354342,3
32123,239769231,2475370389,2475370392,3
32124,239769232,1296110668,2475370385,3
32125,239769233,2475354344,1836655655,2
32126,239769234,2475356280,2475354345,4
32127,239769235,2475354345,1836655640,4
32128,239769236,1836655655,644623223,8
32129,239769237,1836655655,1836655653,8
32130,239769721,644623225,320904515,2
32131,239769722,2475374619,2475374622,2
32132,239769723,2475374611,644623622,2
32133,239769724,644623628,2475374616,2
32134,239770233,2475386126,2475386124,2
32135,239770235,648215989,644625102,9
32136,239770236,1891306328,320906558,9
32137,239770237,644623225,644623392,10
32138,239770238,644623597,333168213,59
32139,239770239,1836655604,644623225,7
32140,239770240,320904515,644622466,6
32141,239846739,2476308632,2476308607,27
32142,239846740,2476308583,2476308577,6
32143,239851295,2467586453,2476352615,10
32144,239851296,2476352507,2476352508,20
32145,239851297,2476352499,3640664621,3
32146,239851298,2476352527,2476352531,3
32147,239851299,2476352497,2476352523,9
32148,239851300,2476352498,2476352510,7
32149,239851301,2476352528,2476352521,7
32150,239860734,2476422200,2476422157,2
32151,239860735,2476422179,2476422171,2
32152,239860736,2476422108,2476422102,2
32153,239860737,2476422104,2476422095,4
32154,239860738,2476422194,2476422117,5
32155,239860739,2476422199,2476422137,5
32156,239860740,2476422107,2476422092,6
32157,239860741,2476422100,2476422101,7
32158,239865514,2476457882,2476457882,15
32159,239865515,2476457875,2476457873,2
32160,239865516,2476457853,2476457872,2
32161,239865517,2476457892,2466169820,2
32162,239865518,2476457726,2476457730,2
32163,239865519,2476457870,2476457851,2
32164,239865520,2476422136,2476457741,4
32165,239865521,2476457728,2476457713,4
32166,239865522,2476457729,2477836430,11
32167,239865523,2476457886,2476457901,8
32168,239883746,2476597984,2476597964,18
32169,239883747,2476598017,2476597931,20
32170,239883748,2476597915,2476597916,2
32171,239883749,2476598194,2476598198,2
32172,239883750,2476598025,726653038,2
32173,239883751,2476597926,726653038,26
32174,239883752,2476598196,2476598192,3
32175,239883753,2476598041,2476598037,35
32176,239883754,644629673,2476598094,4
32177,239883755,2476597961,2476597921,6
32178,239883756,2476597963,2476597942,7
32179,239886470,2476617330,2461496854,7
32180,240010912,2477780970,2477780983,10
32181,240010913,2477780837,3242166331,29
32182,240010914,3242483962,2477780836,35
32183,240010915,2477780928,2477780927,2
32184,240010916,2477780947,2477780941,2
32185,240010917,2477780978,2477780980,2
32186,240010918,2502735211,2605742638,10
32187,240010919,2477780824,2477780834,2
32188,240010920,2477780836,2477780844,2
32189,240010921,2477780921,2477780920,2
32190,240010923,2477780974,2477780976,2
32191,240010924,2477780845,2477780837,2
32192,240010925,2477780937,2477780936,2
32193,240010927,2477780886,2477836425,7
32194,240010929,2477780959,2477780957,2
32195,240010931,2477780932,2477780931,2
32196,240010933,2477780934,2477780933,2
32197,240010934,2476352506,2477780823,3
32198,240010936,2477780925,2477780924,2
32199,240010939,2477780961,2477780938,7
32200,240010941,2477780844,2477780871,5
32201,240010943,2477780887,1985434032,5
32202,240010946,2477780868,2477780888,6
32203,240010948,2477780918,2477780845,9
32204,240010949,2477780946,2477780951,8
32205,240010950,2207732413,2477780796,2
32206,240010951,2207732436,2477780793,2
32207,240010952,2477780793,2207732298,14
32208,240010953,2477780796,300238203,4
32209,240010954,2207732292,2426624735,7
32210,240010971,2461496817,302212987,2
32211,240010972,2094323593,2426624751,3
32212,240010973,1985434427,289556680,5
32213,240016429,2477836530,2477836534,2
32214,240016431,2477836484,2477836486,2
32215,240016433,2426624750,2426624751,2
32216,240016435,2115201397,2115201398,2
32217,240016437,2477836801,2477836810,2
32218,240016438,2477836421,2477836423,2
32219,240016440,2477836508,2477836477,3
32220,240016442,2477836743,2477836752,2
32221,240016444,2477836542,2477836545,2
32222,240016445,2477836603,2477836634,2
32223,240016447,2477836567,2477836569,2
32224,240016449,2477836434,2477836437,2
32225,240016451,2477836861,2477836866,2
32226,240016453,2477836749,2477836736,2
32227,240016455,2477836758,2477836755,2
32228,240016457,2477836872,2477780968,2
32229,240016459,2477836771,2477836784,2
32230,240016461,2477836646,2477836578,2
32231,240016462,2477836818,2477836829,2
32232,240016464,1985434076,2477836450,4
32233,240016468,1318929867,3663693221,17
32234,240016473,2115201398,2115201402,3
32235,240016474,2426624751,2477780935,2
32236,240016476,2477836495,2477836572,5
32237,240016478,2477836522,2477836480,6
32238,240016482,2477836528,2477836526,8
32239,240016484,2477836483,2477836490,8
32240,240016488,2477836738,2477836736,9
32241,240016490,2477836872,2426624728,4
32242,240016552,2426624751,2461496817,3
32243,240016555,2426624750,2094323594,3
32244,240016558,2094323594,1985434375,3
32245,240016561,1985434374,2094323593,4
32246,240016563,1985434220,249348290,2
32247,240016566,2477780923,2115201398,3
32248,240016568,2115201397,2477780922,3
32249,240016571,2477780922,302212488,3
32250,240016574,2115201398,1985434220,3
32251,240016577,252036175,2477780923,3
32252,240016580,302212488,1985434033,9
32253,240016583,2477780922,2477780923,2
32254,240016584,2477780923,2477836498,2
32255,240016586,252036175,2477836450,2
32256,240016589,2094323594,2094323603,13
32257,240016591,2094323593,2094323594,2
32258,240077504,726651468,534551730,29
32259,240077505,726652501,2464908105,20
32260,240078023,320469030,320469715,2
32261,240078024,2461496819,2115201341,6
32262,240078025,320468642,331001979,3
32263,240078026,2115201417,320468642,4
32264,240078027,2115201414,2094323590,2
32265,240078028,2461496820,2115201399,3
32266,240078029,251451487,320469181,7
32267,240078030,320469179,320469453,5
32268,240082979,2115201352,2115201393,3
32269,240082980,2115201426,2115201436,2
32270,240082981,307436008,331002961,4
32271,240082982,2115201341,2115201356,7
32272,240082983,307435583,307435573,2
32273,240083411,323167678,2459514564,10
32274,240083415,323167789,323167793,5
32275,240091175,2478663247,2478663250,3
32276,240095641,2478697011,2478697010,2
32277,240095643,605386936,2478697001,6
32278,240095645,2478697012,2478697012,6
32279,240095646,2478697043,2478697050,6
32280,240095648,2478697040,2478697041,6
32281,240095649,2619393027,2477836427,9
32282,240096462,2478900018,2478705715,25
32283,240096463,2478705715,2478705715,18
32284,240096464,2478705747,2478705649,20
32285,240096465,2478705813,289556573,20
32286,240096466,2478705831,2478705636,49
32287,240126027,2478705767,2478900056,14
32288,240126028,2478899925,2478900013,14
32289,240126029,2478900056,2478900056,17
32290,240126030,2478899970,2478705645,18
32291,240126031,2478900005,2478900005,19
32292,240126032,2478705679,2478899928,19
32293,240126033,2478705736,2478900024,4
32294,240126034,2478705684,2478900005,4
32295,240126035,2478899984,2478899945,5
32296,240126036,2478900059,2478705821,7
32297,240126037,2478899993,2478899939,9
32298,240127362,2478911249,2478911250,2
32299,240127363,2478911252,2478911251,2
32300,240127364,2478911246,2478911245,2
32301,240127365,2478911248,2478911247,2
32302,240128194,2478921222,2478921225,4
32303,240128196,2476352505,2132316203,4
32304,240128199,2471049106,2478921185,6
32305,240128201,2466161918,2466161890,8
32306,240148906,2479103644,2479103637,10
32307,240148907,2479104022,2479104022,13
32308,240148908,2479103697,2479103740,17
32309,240148909,2479103699,2479103631,19
32310,240148910,2479103887,2479103891,2
32311,240148911,2479103567,2479103559,2
32312,240148912,2479103880,2479103882,2
32313,240148913,2479103871,2479103875,2
32314,240148914,2479103888,2479103895,2
32315,240148915,2479103891,2479103875,3
32316,240148916,2479103866,2477836433,4
32317,240148917,2479103878,2479103896,5
32318,240148918,2479104039,2479103967,5
32319,240148919,2479104030,2479103966,6
32320,240224316,2479719170,2479719166,2
32321,240224317,2479719156,2479719162,2
32322,240224318,2479719764,2479719804,2
32323,240224320,2479719187,2479719189,2
32324,240224321,2479719195,2479719202,2
32325,240224323,2479719533,2479719604,2
32326,240224324,2479719176,2479719180,2
32327,240224326,2479719152,2479719151,2
32328,240224328,2479719168,2479719172,2
32329,240224330,2479719145,2479719146,2
32330,240224331,320465176,2479719393,2
32331,240224333,2479719185,2479719182,2
32332,240224335,2479719219,2479719220,2
32333,240224336,2479719357,2479719354,2
32334,240224337,2479719639,2479719546,2
32335,240224338,2479719806,2479719947,3
32336,240224339,530735040,2479719542,46
32337,240224340,2479719232,4966121556,9
32338,240224341,4966121555,2479719233,9
32339,240224342,2479719613,2479719643,6
32340,240224343,2458220594,2479719335,70
32341,240227444,605271389,605271390,2
32342,240227445,530734880,605271548,18
32343,240227446,2479744211,605268521,2
32344,240227447,2479744225,2479744222,3
32345,240227448,605271551,605271390,4
32346,240227449,2479744263,2479744284,4
32347,240227450,2479744261,2479744283,7
32348,240227451,2207732193,320520594,8
32349,240227452,2479744211,2479744187,7
32350,240227472,330942753,330942747,12
32351,240227477,605268514,3242509147,12
32352,240227478,2207732256,321561590,13
32353,240227479,2479744214,2207732256,2
32354,240227480,2207732259,2479744216,2
32355,240229275,2459514553,606892160,14
32356,240229276,2459514553,2479757669,2
32357,240282234,530740607,1406795879,2
32358,240282235,2480173002,356724468,5
32359,240282238,4696039944,700746596,24
32360,240292821,1241286775,4714562966,13
32361,240292822,2480306399,2480306398,2
32362,240292823,2480306404,2480306403,2
32363,240292824,2480306403,2480266498,2
32364,240292825,2480306398,2480306395,3
32365,240292826,2480306405,2480306395,4
32366,240292827,2480306407,2480306404,4
32367,240292828,2480306396,2480306407,4
32368,240299780,356724468,1241286724,12
32369,240299781,2480379290,2480379289,2
32370,240299782,2480379275,2480379276,2
32371,240299783,2480379280,2480379281,2
32372,240299784,2480379299,2480379298,2
32373,240299785,2480379273,2480379274,2
32374,240299786,2480173027,356724468,2
32375,240299787,2480379291,2480379294,2
32376,240299788,2480379266,2480379267,2
32377,240299789,2480379285,2480379284,2
32378,240299790,2480379269,2480379270,2
32379,240299791,2480379278,2480379277,2
32380,240299792,700746596,356724460,2
32381,240299793,2480379286,2480379300,4
32382,240299794,2480379268,2480379272,4
32383,240299795,2480379302,2480379288,4
32384,240299796,2480379292,2480379279,4
32385,240299797,2480379301,2480379287,4
32386,240299798,700746596,2480173027,14
32387,240299799,356724468,356724460,13
32388,240299800,356724460,356724448,22
32389,240299801,2480173027,530740607,6
32390,240300842,2480387891,2480387892,2
32391,240300843,1406795825,1406795826,3
32392,240300844,2480387904,2480387899,3
32393,240300845,4721707350,1406795826,5
32394,240300846,2480387892,1406795822,2
32395,240300847,1406795833,1406795829,2
32396,240300848,1406795829,2480387892,4
32397,240300849,1406795822,1406795815,4
32398,240301175,356724480,2480391414,9
32399,240302822,2480415736,1406795754,2
32400,240302823,2480415707,2480415705,2
32401,240302824,2480415716,2480415717,2
32402,240302825,2480415717,321719083,4
32403,240302826,2480415705,1406795735,11
32404,240308598,2480470877,2480470879,2
32405,240308599,1406795671,1406795650,7
32406,240311475,321718001,321718000,2
32407,240311476,2480495375,2480495376,2
32408,240311477,321718360,321718359,4
32409,240311478,2480495377,321718053,6
32410,240311480,321718000,320648992,7
32411,240311481,2480495383,320649115,2
32412,240311482,2480495370,320648992,8
32413,240311483,2480495387,1406795587,2
32414,240311896,2480504929,2480504930,2
32415,240311897,2480504915,2480504919,2
32416,240311898,2480504927,2480504929,2
32417,240311899,2480504919,2480504922,2
32418,240311900,2480504925,2480504927,2
32419,240311902,2480504922,2480504925,3
32420,240311903,2480504935,2480504924,3
32421,240312682,2480504939,330836226,3
32422,240329252,2199148098,36704893,2
32423,240329717,1859897252,1859897251,2
32424,240329718,2480727432,2480727430,2
32425,240329719,534109715,1634854137,2
32426,240329720,2480727448,2480727443,2
32427,240329721,2480727441,2480727440,2
32428,240329722,2480727440,1634854151,2
32429,240329723,1859897249,1859897250,2
32430,240329724,36704894,321802696,14
32431,240329725,245109111,322450184,10
32432,240329896,245109112,2480733167,2
32433,240329897,2480733161,2480733176,2
32434,240329898,2480733174,2480733171,2
32435,240329899,2480733167,3481410203,7
32436,240330243,1201534121,2480739003,2
32437,240330244,2480739005,2480739006,2
32438,240330245,2480739013,2480739012,2
32439,240330246,2480739002,2480739008,2
32440,240330247,2480739014,2480739015,2
32441,240330248,322449437,2480739010,2
32442,240330249,245109110,322449437,2
32443,240330251,321803168,245109110,4
32444,240330252,2480739010,321803168,5
32445,240331144,2480760591,2480760592,2
32446,240331145,2480760594,2480760596,2
32447,240331146,2480760603,2480760604,2
32448,240331147,2480760585,2480760588,2
32449,240331148,2480760600,2480760602,2
32450,240331149,2480760583,2480760584,2
32451,240331150,2480760589,2480760590,2
32452,240331151,2480760575,2480760576,2
32453,240331152,2480760581,2480760582,2
32454,240331153,2480760579,2480760580,3
32455,240331154,2480760593,2480760595,2
32456,240331155,2480760573,2480760572,2
32457,240331156,2480760586,2480760587,2
32458,240331157,2480760577,2480760578,2
32459,240331158,2480760598,2480760599,2
32460,240331159,2480760601,2480760608,3
32461,240331160,2480760608,734521008,3
32462,240331878,2480776646,1207052438,2
32463,240331879,1207052390,1599719714,2
32464,240331880,2480776634,2480776638,2
32465,240331881,2480776643,2480776644,2
32466,240331882,734170185,734169511,2
32467,240331883,2480776648,2480776649,2
32468,240331884,2480776641,2480776642,2
32469,240331885,2480776632,2480776633,2
32470,240331886,2480776635,2480776636,2
32471,240331887,2230046211,2230046194,6
32472,240331888,1637646613,384341181,3
32473,240331889,2048161740,2578148692,7
32474,240331890,604778458,1410728758,2
32475,240332304,2480788813,2480788815,2
32476,240332305,2480788799,2480788797,2
32477,240332306,2480788811,2480788813,2
32478,240332307,2480788821,2480788823,2
32479,240332308,2480788809,2480788811,2
32480,240332309,2480788815,2480788821,4
32481,240332310,2480788805,2480788828,4
32482,240332819,2480788841,529970919,6
32483,240340767,2480870518,2480870483,13
32484,240340768,2480870355,2480870411,2
32485,240340769,2480870478,2480870483,2
32486,240340770,2480870325,2480870331,2
32487,240340771,2480870467,2480870468,2
32488,240340772,2480870330,2480870327,3
32489,240340773,2480870483,2480870514,4
32490,240340774,2480870326,2480870361,4
32491,240340775,2480870450,2480870447,7
32492,240364703,2481086442,2481086438,2
32493,240364704,1038275235,2481086446,3
32494,240364705,2481086444,2481086448,2
32495,240364706,1038275199,2481086456,2
32496,240364708,2481086475,2481086476,2
32497,240364709,2481086446,1038275173,2
32498,240364711,2481086470,2481086460,2
32499,240364712,2481086466,2481086473,2
32500,240364714,2481086454,1038275235,4
32501,240364715,1038275173,1038275206,2
32502,240364716,2481086468,2481086458,2
32503,240364717,2481086456,2481086454,2
